,title,content
443,再塑生命,莎利文小姐很耐心教我，可是我自己发了脾气，随手把～个新洋娃娃摔得粉碎。
444,再塑生命,我整天仍处于黑暗世界之中，感到很痛苦，对任何事情都不感兴趣，缺少强烈的爱。
445,再塑生命,我的老师把帽子拿给我，我知道我们要出去了，要到温暖的阳光中去。
446,再塑生命,我们走到井边，有人在吊水，我的老师把我的手放到水里。
447,再塑生命,清凉的水涌到我的手上时，老师在我的手心中拼了“w－a－t－e－r”
448,再塑生命,（水）这个字。
449,再塑生命,开始她拼得慢，后来越拼越快，我的注意力全凝聚在她的手指上。
450,再塑生命,突然，我努力去回想一些模糊的事情，一种朦胧的印象……就在灵光一闪的当儿，我领悟了w－a－t－e－r的手势，指的正是那种奇妙的、清凉的、从我手上流过的东西。
451,再塑生命,就是这个字唤醒了我的心灵，并使我的心灵得到了自由，因为这个字是活生生的。
452,再塑生命,我懂得了每样东西都有名称，每一个名称在我的脑海中都产生新的概念，回到家我摸到每一样东西似乎都充满了生气和活力，我用这种新奇的观点观察事物。
453,再塑生命,进家门后，我就想起了被我摔破的洋娃娃，我摸着洋娃娃的碎片，想把它拼凑起来。
454,再塑生命,我的眼眶里充满了泪水，我意识到自己干了错事，我第一次为此而感到后悔和难过。
455,再塑生命,就在那一天我学会了很多新词。
456,再塑生命,我记不太清楚了，但是母亲、父亲、姐妹、老师等这些词肯定是其中的一部分。
457,再塑生命,那天晚上睡在床上，我感到自己是世界上最幸福的孩子，我热切地盼望着新的一天的来临。
458,再塑生命,春天到了，莎利文小姐搀着我的手，穿过人们正在播种的田野。
459,再塑生命,我们坐在河边的草地上，在大自然中很自然地开始了我的启蒙课程的学习。
460,再塑生命,我懂得了阳光和雨露能使植物生长，鸟儿会为自己筑巢，松鼠、鹿、狮子等动物会为自己觅食做窝。
461,再塑生命,随着我知识的增长，我感到我周围的世界越来越多的东西给人带来兴奋和愉快。
462,再塑生命,莎利文小姐教我从森林中散发的芳香和从青草丛的叶片中体会大自然的美。
463,再塑生命,她还向我描绘地球的形状。
464,再塑生命,她从一开始就这样使我胸怀大自然，使得自然界成为我思想的一部分。
465,再塑生命,但是，也就在这时候，我体会到大自然对人并不总是善的、美的。
466,再塑生命,早晨从家出门时天气很好，但很热。
467,再塑生命,因为走的路程较长，我们坐在树阴下休息过两三次，最后一次是停在离家不远的一棵水果树下休息。
468,再塑生命,果树给人们提供一块凉爽的遮阴地，我在老师的帮助下，很容易地爬到树上去了。
469,再塑生命,我一直往上爬，在树枝丛中找到一块能坐的地方。
470,再塑生命,由于这块阴凉地方很好，莎利文小姐建议，我们就在树阴下吃午饭，叫我等她拿来午饭后，我再从树上下来。
471,再塑生命,突然间天气起了变化，太阳一下子没有了。
472,再塑生命,我知道天空已是乌云密布，因为我身上已感觉不到阳光照射的热量，还闻到一股奇异的味道从大地散发出来，我意识到这是雷雨的预兆。
473,再塑生命,我离开了老师，一个人高高地悬挂在树枝上，我感到非常害怕，也感到很孤单。
474,再塑生命,我的周围是无垠的空间，一切都是那么陌生。
475,再塑生命,我坐在树枝上静静地等待着，我想只有等老师来，我才能从树上下来，否则别无办法。
476,再塑生命,周围死一般的沉寂。
477,再塑生命,树叶子开始骚动，然后整个树都在颤抖。
478,再塑生命,要不是我使劲地抓牢树枝的话，一阵强风早就把我从树上刮下来了。
479,再塑生命,狂风怒吼，树不停地、猛烈地摇晃着。
480,再塑生命,一阵倾盆大雨把我周围的小树枝都打断了，我想从树上跳下来，但周围的恐怖气氛使我动弹不得，我只好仍留在树上。
481,再塑生命,我感到一阵轰鸣声，似乎有什么重物掉下来，我坐的树枝摇晃得更厉害。
482,再塑生命,我想树和找会一起倒下来。
483,再塑生命,正巧这时，我的老师来了，她一把抓住我的手，扶我从树上下来。
484,再塑生命,我紧紧搂住老师，我感到非常高兴，我的脚又重新踏在坚实的土地上。
485,再塑生命,这件事给我上了一堂生动的课——大自然并不总是对你微笑，给你仁慈。
486,再塑生命,我有了学习语言的钥匙，我热切希望运用学到的东西。
487,再塑生命,我记得有一天早晨，我第一次问“love”
488,再塑生命,（爱）这个词。
489,再塑生命,我在花园里找了不少早春的鲜花，我把这些花拿给我的老师。
490,再塑生命,她想吻我一下，但是那时候，除了我母亲以外；
491,再塑生命,找不喜欢别人吻我。
492,再塑生命,莎利文小姐把她的手臂温存地围着我的脖子，在我手上拼写了“我爱海伦”
494,再塑生命,我问：“‘爱’是什么东西？
496,再塑生命,她把我拉得更近，用手指着我的心说：“爱就在这里。
498,再塑生命,她的话使我迷惑不解，因为当时除了手能摸得到的东西以外，我不能理解任何别的东西。
499,再塑生命,我闻着她手上的花，一面讲一面打着手势问：“花的香味是‘爱’吗？
501,再塑生命,“不是。
503,再塑生命,我的老师说。
505,再塑生命,我想了一下又问：“温暖的阳光照在我的身上，射向四面八方，这是‘爱’吗？
507,再塑生命,我认为没有什么比太阳更美丽的东西，因为它温暖的光能使万物生长。
508,再塑生命,但是莎利文小姐摇摇头。
509,再塑生命,我感到困惑和失望，我想我的老师真怪，为什么不把“爱”
510,再塑生命,拿给我看看，让我摸摸。
511,再塑生命,大概一天以后，老师要我把大小不同的珠子穿成两颗大珠和三颗小珠相间隔的式样。
512,再塑生命,我穿错了很多，莎利文小姐没有责怪我，而是耐心和蔼地指出我的错误，叫我再仔细地按正确的次序排列珠子。
513,再塑生命,莎利文小姐用手触着我的前额，拼了“think”
514,再塑生命,（思考）。
515,再塑生命,刹那间，我懂得了事物的名称是在人们的脑子里通过思考产生的。
516,再塑生命,我第一次意识到某些东西的名称不一定都是我的手能摸到的。
517,再塑生命,我花了很长的时间在琢磨着“爱”
518,再塑生命,这个词。
519,再塑生命,现在我知道这个词是什么意思了。
520,再塑生命,太阳被云覆盖，下了一场阵雨。
521,再塑生命,忽然云开日出，阳光又带来了南方将有的炎热。
522,再塑生命,我又问老师：“这是不是‘爱’呢？
524,再塑生命,老师回答说：“‘爱’就像云一样，在太阳出来之前布满天空。
526,再塑生命,接着她又解释说，“你知道，你不能摸到云，但你会感觉到雨。
527,再塑生命,同样的，你不能摸到‘爱’，但是你知道人的温情可以灌注到每一样东西中去。
528,再塑生命,没有爱你就没有欢乐，你就不愿游玩。
530,再塑生命,我的脑子里充满了美妙的真理。
531,再塑生命,我感到我的心跟我看不见的东西，跟别人的心，都是紧紧地连接在一起的。
532,再塑生命,我是通过生活本身开始我的学习生涯的。
533,再塑生命,起初，我只是个有可能学习的毛坯，是我的老师开了我的眼界，使我这块毛坯有可能发展进步。
534,再塑生命,她一来到我的身边，就给我带来爱，带来欢乐，给我的生活增添绚丽的色彩。
535,再塑生命,她把一切事物的美展现在我的面前。
536,再塑生命,她总是设法使我生活得充实、美满和有价值。
537,我的早年生活,温斯顿·丘吉尔“每个人都是昆虫，但我确信，我是一个萤火虫。
539,我的早年生活,刚满12岁，我就步入了“考试”
540,我的早年生活,这块冷漠的领地。
541,我的早年生活,主考官们最心爱的科目，几乎毫无例外地都是我最不喜欢的。
542,我的早年生活,我喜爱历史、诗歌和写作，而主考官们却偏爱拉丁文和数学，而且他们的意愿总是占上风。
543,我的早年生活,不仅如此，我乐意别人问我所知道的东西，可他们却总是问我不知道的。
544,我的早年生活,我本来愿意显露一下自己的学识，而他们则千方百计地揭露我的无知。
545,我的早年生活,这样一来，只能出现一种结果：场场考试，场场失败。
546,我的早年生活,我进入哈罗公学的入学考试是极其严格的。
547,我的早年生活,校长威尔登博士对我的拉丁文作文宽宏大量，证明他独具慧眼，能判断我全面的能力。
548,我的早年生活,这非常难得，因为拉丁文试卷上的问题我一个也答不上来。
549,我的早年生活,我在试卷上首先写上自己的名字，再写上试题的编号“1”
550,我的早年生活,，经过再三考虑，又在“1”
551,我的早年生活,的外面加上一个括号，因而成了〔1〕。
552,我的早年生活,但这以后，我就什么也不会了。
553,我的早年生活,我干瞪眼没办法，在这种惨境中整整熬了两个小时，最后仁慈的监考老师总算收去了我的考卷。
554,我的早年生活,正是从这些表明我的学识水平的蛛丝马迹中，威尔登博士断定我有资格进哈罗公学上学。
555,我的早年生活,这说明，他能通过现象看到事物的本质。
556,我的早年生活,他是一个不以卷面分数取人的人，直到现在我还非常崇敬他。
557,我的早年生活,结果，我当即被编到低年级最差的一个班里。
558,我的早年生活,实际上，我的名字居全校倒数第三。
559,我的早年生活,而最令人遗憾的是，最后两位同学没上几天学，就由于疾病或其它原因而相继退学了。
560,我的早年生活,在这种尴尬的处境中，我继续待了近一年。
561,我的早年生活,正是由于长期在差班里待着，我获得了比那些聪明的学生更多的优势。
562,我的早年生活,他们全都继续学习拉丁语、希腊语以及诸如此类的辉煌的学科，我则被看作是个只会学英语的笨学生。
563,我的早年生活,我只管把一般英语句子的基本结构牢记在心——这是光荣的事情。
564,我的早年生活,几年以后，当我的那些因创作优美的拉丁文诗歌和辛辣的希腊讽刺诗而获奖成名的同学，不得不靠普通的英语来谋生或者开拓事业的时候，我一点也不觉得自己比他们差。
565,我的早年生活,自然我倾向让孩子们学习英语。
566,我的早年生活,我会首先让他们都学英语，然后再让聪明些的孩子们学习拉丁语作为一种荣耀，学习希腊语作为一种享受。
567,我的早年生活,但只有一件事我会强迫他们去做，那就是不能不懂英语。
568,我的早年生活,"我一方面在最低年级停滞不前，而另一方面却能一字不漏地背诵麦考利的1,200行史诗，并获得了全校的优胜奖。"
569,我的早年生活,这着实让人觉得自相矛盾。
